Index       TIME              V(1)       
10       5.00000000e-09    6.00000000e+00
11       5.50000000e-09    6.00000000e+00
12       6.00000000e-09    6.00000000e+00
13       6.50000000e-09    6.00000000e+00
14       7.00000000e-09    6.00000000e+00
15       7.50000000e-09    6.00000000e+00
16       8.00000000e-09    6.00000000e+00
17       8.50000000e-09    6.00000000e+00
18       9.00000000e-09    6.00000000e+00
19       9.50000000e-09    6.00000000e+00
20       1.00000000e-08    6.00000000e+00
21       1.05000000e-08    6.00000000e+00
22       1.10000000e-08    6.00000000e+00
23       1.15000000e-08    6.00000000e+00
24       1.20000000e-08    6.00000000e+00
25       1.25000000e-08    6.00000000e+00
26       1.30000000e-08    6.00000000e+00
27       1.35000000e-08    6.00000000e+00
28       1.40000000e-08    6.00000000e+00
29       1.45000000e-08    6.00000000e+00
30       1.50000000e-08    4.00000000e+00
31       1.55000000e-08    2.00000000e+00
32       1.60000000e-08    2.00000000e+00
33       1.65000000e-08    2.00000000e+00
34       1.70000000e-08    2.00000000e+00
35       1.75000000e-08    2.00000000e+00
36       1.80000000e-08    2.00000000e+00
37       1.85000000e-08    2.00000000e+00
38       1.90000000e-08    2.00000000e+00
39       1.95000000e-08    2.00000000e+00
40       2.00000000e-08    2.00000000e+00
41       2.05000000e-08    2.00000000e+00
42       2.10000000e-08    2.00000000e+00
43       2.15000000e-08    2.00000000e+00
44       2.20000000e-08    2.00000000e+00
45       2.25000000e-08    2.00000000e+00
46       2.30000000e-08    2.00000000e+00
47       2.35000000e-08    2.00000000e+00
48       2.40000000e-08    2.00000000e+00
49       2.45000000e-08    3.00000000e+00
50       2.50000000e-08    4.00000000e+00
51       2.55000000e-08    5.00000000e+00
52       2.60000000e-08    6.00000000e+00
53       2.65000000e-08    6.00000000e+00
54       2.70000000e-08    6.00000000e+00
55       2.75000000e-08    6.00000000e+00
56       2.80000000e-08    6.00000000e+00
57       2.85000000e-08    6.00000000e+00
58       2.90000000e-08    6.00000000e+00
59       2.95000000e-08    6.00000000e+00
60       3.00000000e-08    6.00000000e+00
61       3.05000000e-08    6.00000000e+00
62       3.10000000e-08    6.00000000e+00
63       3.15000000e-08    6.00000000e+00
64       3.20000000e-08    6.00000000e+00
65       3.25000000e-08    6.00000000e+00
66       3.30000000e-08    6.00000000e+00
67       3.35000000e-08    6.00000000e+00
68       3.40000000e-08    6.00000000e+00
69       3.45000000e-08    6.00000000e+00
70       3.50000000e-08    4.00000000e+00
71       3.55000000e-08    2.00000000e+00
72       3.60000000e-08    2.00000000e+00
73       3.65000000e-08    2.00000000e+00
74       3.70000000e-08    2.00000000e+00
75       3.75000000e-08    2.00000000e+00
76       3.80000000e-08    2.00000000e+00
77       3.85000000e-08    2.00000000e+00
78       3.90000000e-08    2.00000000e+00
79       3.95000000e-08    2.00000000e+00
80       4.00000000e-08    2.00000000e+00
81       4.05000000e-08    2.00000000e+00
82       4.10000000e-08    2.00000000e+00
83       4.15000000e-08    2.00000000e+00
84       4.20000000e-08    2.00000000e+00
85       4.25000000e-08    2.00000000e+00
86       4.30000000e-08    2.00000000e+00
87       4.35000000e-08    2.00000000e+00
88       4.40000000e-08    2.00000000e+00
89       4.45000000e-08    2.00000000e+00
90       4.50000000e-08    2.00000000e+00
91       4.55000000e-08    2.00000000e+00
92       4.60000000e-08    2.00000000e+00
93       4.65000000e-08    2.00000000e+00
94       4.70000000e-08    2.00000000e+00
95       4.75000000e-08    2.00000000e+00
96       4.80000000e-08    2.00000000e+00
97       4.85000000e-08    2.00000000e+00
98       4.90000000e-08    2.00000000e+00
99       4.95000000e-08    2.00000000e+00
100      5.00000000e-08    2.00000000e+00
End of Xyce(TM) Parameter Sweep
